NUM_OPER,FECHA_CORTE,particion,DIASMORA,TARGET,P_xgboost,P_lightgbm,P_ensemble
1053,2019-05-31,val,350,1,0.8377466,0.9987603921345587,0.9182535061563907
1053,2019-06-30,val,380,1,0.8377466,0.9989533169659421,0.9183499685720824
1053,2019-07-31,val,411,1,0.8377466,0.9990981749995959,0.9184223975889092
1053,2019-08-31,val,442,1,0.8377466,0.9990969167731417,0.9184217684756821
1053,2019-09-30,val,472,1,0.8377466,0.9992361113449799,0.9184913657616013
1053,2019-10-31,val,503,1,0.8377466,0.9990353671086413,0.918390993643432
1053,2019-11-30,val,533,1,0.8377466,0.9990353671086413,0.918390993643432
1053,2019-12-31,val,564,1,0.8377466,0.9990353671086413,0.918390993643432
1085,2018-04-30,test,0,0,0.21029924,0.06600854784405016,0.13815389320331706
1085,2018-07-31,test,0,0,0.25297138,0.08218190573123912,0.16757664334012976
1085,2019-04-30,test,0,0,0.25601193,0.07611530440893237,0.1660636187486175
1085,2019-12-31,test,0,0,0.21596128,0.019704078586755006,0.1178326780358244
1087,2017-09-30,train,0,0,0.1790089,0.0018137444511687189,0.09041132278520045
1087,2017-12-31,train,0,0,0.1790089,0.005172645978821833,0.092090773549027
1087,2018-10-31,train,0,0,0.2441203,0.021930908990428617,0.1330256044032801
1087,2019-12-31,train,0,0,0.20541635,0.008823668639004951,0.10712001009789145
1092,2018-10-31,train,0,0,0.41932443,0.3984935456523402,0.40890898674771703
1092,2019-09-30,train,0,0,0.32356885,0.1192848114600301,0.22142683110786082
1092,2019-12-31,train,56,1,0.8377466,0.9990645148862305,0.9184055675322266
1111,2019-07-31,train,56,1,0.8377466,0.9982763712070675,0.9180114956926451
1111,2019-08-31,train,87,1,0.8377466,0.9982763712070675,0.9180114956926451
1111,2019-09-30,train,87,1,0.8377466,0.9982763712070675,0.9180114956926451
1111,2019-10-31,train,118,1,0.8377466,0.9982763712070675,0.9180114956926451
1111,2019-11-30,train,148,1,0.8377466,0.9982763712070675,0.9180114956926451
1111,2019-12-31,train,0,0,0.2722274,0.0211013931700815,0.14666439983592577
1115,2017-12-31,train,0,0,0.1681722,0.0017166754797106492,0.08494443551674513
1115,2018-09-30,train,0,0,0.19758303,0.023814507991875372,0.11069877131323276
1115,2018-10-31,train,0,0,0.18306623,0.014666845268033905,0.09886653963030526
1115,2019-03-31,train,24,0,0.18306623,0.018090131502336966,0.10057818274745678
1115,2019-04-30,train,0,0,0.18306623,0.01689168292422319,0.0999789584583999
1115,2019-05-31,train,0,0,0.18306623,0.01349858055959458,0.09828240727608559
1115,2019-06-30,train,0,0,0.18306623,0.013773414333722119,0.09841982416314936
1115,2019-07-31,train,0,0,0.18306623,0.015410378596923707,0.09923830629475015
1115,2019-08-31,train,0,0,0.18306623,0.015410378596923707,0.09923830629475015
1115,2019-09-30,train,0,0,0.20083807,0.016214958005791324,0.10852651604694397
1115,2019-10-31,train,0,0,0.20083807,0.017567409659621596,0.1092027418738591
1115,2019-11-30,train,0,0,0.20083807,0.017567409659621596,0.1092027418738591
1115,2019-12-31,train,0,0,0.20083807,0.012896890045584117,0.10686748206684037
1127,2018-07-31,train,0,0,0.17302996,0.011737695772181016,0.09238382748699688
1127,2019-11-30,train,0,0,0.1724001,0.012964038555697336,0.09268207028750367
1127,2019-12-31,train,0,0,0.1724001,0.01544345583578735,0.09392177892754867
1137,2018-02-28,test,0,0,0.16982947,0.011475066231636903,0.09065226956553693
1137,2018-11-30,test,0,0,0.1724001,0.01975276633566488,0.09607643417748744
1137,2019-12-31,test,0,0,0.16864206,0.004567000517973121,0.08660452974325857
1138,2018-01-31,val,0,0,0.19315694,0.015138789201795849,0.10414786596348871
1138,2018-02-28,val,0,0,0.19315694,0.040327347382240836,0.11674214505371121
1138,2018-04-30,val,0,0,0.19315694,0.051139230684573746,0.12214808670487766
1138,2018-05-31,val,0,0,0.2595135,0.06372026049515565,0.16161687892387788
1138,2018-06-30,val,12,0,0.2498078,0.08678675634979173,0.16829728058635673
1138,2018-07-31,val,13,0,0.2498078,0.08465333773897732,0.16723057128094954
1138,2018-08-31,val,13,0,0.25058272,0.09371999123069726,0.17215135802017192
1138,2018-09-30,val,43,1,0.8377466,0.9986539759621229,0.9182002980701728
1138,2018-10-31,val,74,1,0.8377466,0.9987995673679712,0.918273093773097
1138,2018-11-30,val,43,1,0.8377466,0.999105563795956,0.9184260919870894
1138,2018-12-31,val,74,1,0.8377466,0.9992252501025956,0.9184859351404091
1138,2019-01-31,val,13,0,0.26514587,0.07840727034089717,0.1717765692019351
1138,2019-02-28,val,0,0,0.25058272,0.18358151225811617,0.21708211853388137
1138,2019-03-31,val,13,0,0.25058272,0.16380504398052464,0.20719388439508563
1138,2019-04-30,val,12,0,0.25058272,0.15511245065796053,0.20284758773380357
1138,2019-05-31,val,13,0,0.25058272,0.13971573755433553,0.19514923118199107
1138,2019-06-30,val,43,1,0.8377466,0.9988952092608703,0.9183209147195465
1138,2019-07-31,val,74,1,0.8377466,0.9988952092608703,0.9183209147195465
1138,2019-08-31,val,105,1,0.8377466,0.9988890463523277,0.9183178332652752
1138,2019-09-30,val,135,1,0.8377466,0.9988874966744306,0.9183170584263266
1138,2019-10-31,val,0,0,0.22726408,0.05641349638191023,0.14183878642661948
1138,2019-11-30,val,0,0,0.21426854,0.030155061122165337,0.12221179824888022
1138,2019-12-31,val,0,0,0.21426854,0.035803060086353956,0.12503579773097453
1141,2019-12-31,val,0,0,0.24659467,0.06571750724804838,0.15615608734137038
1156,2018-07-31,train,0,0,0.18346347,0.00550409772908697,0.09448378343838458
1156,2018-08-31,train,0,0,0.18346347,0.005636969370267995,0.0945502192589751
1156,2018-09-30,train,0,0,0.19758303,0.007328486776914273,0.10245576070575221
1156,2018-10-31,train,0,0,0.19758303,0.009640120095908864,0.10361157736524951
1156,2018-11-30,train,0,0,0.18306623,0.0076309486331183445,0.09534859131284747
1156,2018-12-31,train,0,0,0.18306623,0.008668969151733054,0.09586760157215482
1156,2019-01-31,train,0,0,0.18306623,0.005863118124804679,0.09446467605869063
1156,2019-02-28,train,0,0,0.18306623,0.013018443648629823,0.09804233882060322
1156,2019-03-31,train,0,0,0.18306623,0.012809033974881215,0.0979376339837289
1156,2019-04-30,train,0,0,0.18306623,0.011168615882636108,0.09711742493760635
1156,2019-05-31,train,0,0,0.18306623,0.012524259534153695,0.09779524676336515
1156,2019-06-30,train,17,0,0.18306623,0.016173132534638524,0.09961968326360757
1156,2019-07-31,train,48,1,0.8377466,0.9990361970867604,0.9183914086324916
1156,2019-08-31,train,18,0,0.18306623,0.01709011462640718,0.1000781743094919
1156,2019-09-30,train,48,1,0.8377466,0.9991684356110385,0.9184575278946305
1156,2019-10-31,train,48,1,0.8377466,0.9992966145586591,0.918521617368441
1156,2019-11-30,train,17,0,0.20083807,0.02014822408765019,0.1104931490878734
1156,2019-12-31,train,0,0,0.20083807,0.012294400641940359,0.1065662373650185
1160,2018-10-31,train,0,0,0.19471319,0.03316999378796956,0.1139415919929571
1160,2019-03-31,train,0,0,0.19471319,0.03299769494488044,0.11385544257141254
1160,2019-04-30,train,0,0,0.19471319,0.019815771251120298,0.10726448072453247
1160,2019-05-31,train,19,0,0.19471319,0.020341493279256252,0.10752734173860044
1160,2019-06-30,train,18,0,0.19471319,0.026123971581765857,0.11041858088985525
1160,2019-07-31,train,49,1,0.8377466,0.9987914384291027,0.9182690293036626
1160,2019-08-31,train,80,1,0.8377466,0.9987846973549034,0.918265658766563
1160,2019-09-30,train,110,1,0.8377466,0.9987830022971168,0.9182648112376697
1160,2019-10-31,train,141,1,0.8377466,0.9989705314701318,0.9183585758241772
1160,2019-11-30,train,171,1,0.8377466,0.9989705314701318,0.9183585758241772
1160,2019-12-31,train,202,1,0.8377466,0.9989705314701318,0.9183585758241772
1169,2019-08-31,train,0,0,0.22108944,0.0045246407282366055,0.11280703916609355
1169,2019-12-31,train,0,0,0.22108944,0.0032203309221145284,0.11215488426303251
1184,2017-10-31,train,0,0,0.16982947,0.0018395803829591559,0.08583452664119805
1184,2018-02-28,train,0,0,0.16982947,0.011143137502474143,0.09048630520095555
1184,2018-03-31,train,0,0,0.16982947,0.013564944454749575,0.09169720867709326
1184,2018-09-30,train,0,0,0.1724001,0.015984454046070035,0.09419227803269002
1184,2018-11-30,train,57,1,0.8377466,0.9980015933922703,0.9178741067852465
1184,2018-12-31,train,0,0,0.1724001,0.018191090162196253,0.09529559609075312
1184,2019-01-31,train,27,0,0.19040185,0.004934465126575228,0.09766815862873256
1184,2019-02-28,train,24,0,0.1724001,0.01162678074573647,0.09201344138252324
1184,2019-03-31,train,55,1,0.8377466,0.9983216764874262,0.9180341483328245
1184,2019-04-30,train,26,0,0.1724001,0.010428947662142076,0.09141452484072604
1184,2019-05-31,train,0,0,0.1724001,0.00959106245847461,0.0909955822388923
1184,2019-06-30,train,0,0,0.1724001,0.008504103590448035,0.09045210280487902
1184,2019-07-31,train,27,0,0.1724001,0.00899547923531846,0.09069779062731423
1184,2019-08-31,train,27,0,0.1724001,0.00899547923531846,0.09069779062731423
1184,2019-09-30,train,0,0,0.1724001,0.008755534477985192,0.09057781824864759
1184,2019-10-31,train,27,0,0.1724001,0.010357586608432888,0.09137884431387144
1184,2019-11-30,train,26,0,0.1724001,0.009724266799043629,0.09106218440917681
1184,2019-12-31,train,0,0,0.1724001,0.005413180238513222,0.08890664112891161
1194,2018-07-31,test,0,0,0.17181152,0.0195579724223199,0.09568474673781706
1194,2018-10-31,test,0,0,0.1724001,0.020992076158619602,0.09669608908896479
1194,2019-02-28,test,0,0,0.1724001,0.023637548026774962,0.09801882502304247
1194,2019-12-31,test,0,0,0.16864206,0.007161446342144297,0.08790175265534415
1197,2018-05-31,train,0,0,0.17798863,0.007431167912014709,0.09270990071273266
1197,2018-08-31,train,4,0,0.18346347,0.011198254298557534,0.09733086172311986
1197,2018-09-30,train,3,0,0.19758303,0.016719591106360197,0.10715131287047518
1197,2018-10-31,train,4,0,0.19758303,0.028327842097639652,0.11295543836611491
1197,2018-11-30,train,34,1,0.19758303,0.05047947165392654,0.12403125314425835
1197,2018-12-31,train,65,1,0.8377466,0.9988552370926661,0.9183009286354444
1197,2019-01-31,train,96,1,0.8377466,0.9980174593057987,0.9178820397420107
1197,2019-02-28,train,124,1,0.8377466,0.9991125852364736,0.9184296027073482
1197,2019-03-31,train,155,1,0.8377466,0.9992363401526816,0.9184914801654521
1197,2019-04-30,train,154,1,0.8377466,0.9993077627412562,0.9185271914597395
1197,2019-05-31,train,185,1,0.8377466,0.9993077627412562,0.9185271914597395
1197,2019-06-30,train,215,1,0.8377466,0.9991258314843054,0.918436225831264
1197,2019-07-31,train,246,1,0.8377466,0.9992220773290551,0.9184843487536389
1197,2019-08-31,train,277,1,0.8377466,0.9992220773290551,0.9184843487536389
1197,2019-09-30,train,307,1,0.8377466,0.9992220773290551,0.9184843487536389
1197,2019-10-31,train,4,0,0.20083807,0.02164807581320887,0.11124307495065275
1197,2019-11-30,train,3,0,0.20083807,0.02164807581320887,0.11124307495065275
1197,2019-12-31,train,4,0,0.20083807,0.013217493210410759,0.1070277836492537
1202,2017-11-30,train,0,0,0.16846253,0.0010488421995872453,0.0847556859890339
1202,2018-08-31,train,0,0,0.21178763,0.025804189614040893,0.11879590788065555
1202,2019-09-30,train,56,1,0.8377466,0.9990400945300001,0.9183933573541114
1202,2019-10-31,train,26,0,0.3822974,0.12300792447609502,0.25265266056797303
1202,2019-11-30,train,25,0,0.3822974,0.1708545329092499,0.2765759647845505
1202,2019-12-31,train,0,0,0.42919406,0.2166319431116351,0.32291300302993103
1205,2018-06-30,train,0,0,0.22022176,0.032831165580562226,0.12652646173467808
1205,2018-09-30,train,0,0,0.22022176,0.03734784884118908,0.1287848033649915
1205,2018-12-31,train,56,1,0.8377466,0.999100401449161,0.9184235108136918
1205,2019-01-31,train,87,1,0.8377466,0.9974791527796276,0.9176128864789251
1205,2019-02-28,train,115,1,0.8377466,0.9990591893722948,0.9184029047752587
1205,2019-03-31,train,146,1,0.8377466,0.9990591893722948,0.9184029047752587
1205,2019-04-30,train,176,1,0.8377466,0.999098532579753,0.9184225763789878
1205,2019-05-31,train,207,1,0.8377466,0.999098532579753,0.9184225763789878
1205,2019-06-30,train,237,1,0.8377466,0.999098532579753,0.9184225763789878
1205,2019-07-31,train,268,1,0.8377466,0.9990811509954337,0.9184138855868282
1205,2019-08-31,train,299,1,0.8377466,0.9991614985117799,0.9184540593450012
1205,2019-09-30,train,329,1,0.8377466,0.9991614985117799,0.9184540593450012
1205,2019-10-31,train,360,1,0.8377466,0.9991614985117799,0.9184540593450012
1205,2019-11-30,train,390,1,0.8377466,0.9991614985117799,0.9184540593450012
1205,2019-12-31,train,421,1,0.8377466,0.9991614985117799,0.9184540593450012
1220,2018-02-28,train,0,0,0.16760407,0.0017412906686874769,0.08467268227539522
1220,2018-07-31,train,0,0,0.1779169,0.017489033101346353,0.0977029662124049
1220,2019-01-31,train,0,0,0.21965615,0.017022915315882587,0.11833953491462083
1220,2019-04-30,train,3,0,0.2038358,0.014089705656182751,0.10896275297314524
1220,2019-11-30,train,0,0,0.24290538,0.03753778214597514,0.14022158024382497
1220,2019-12-31,train,4,0,0.24290538,0.05487903944392806,0.14889220889280144
1221,2017-11-30,train,0,0,0.17151584,0.0013773748341645603,0.08644660607295462
1221,2018-10-31,train,0,0,0.22022176,0.045875805185320445,0.13304878153705718
1221,2019-04-30,train,0,0,0.24995694,0.05304908635206446,0.15150301099810712
1221,2019-12-31,train,0,0,0.24645115,0.06434062018823225,0.15539588726973336
1223,2019-09-30,train,1,0,0.20783104,0.10578288119812997,0.15680696061144367
1223,2019-10-31,train,32,1,0.22733799,0.17415891587844626,0.20074845105464822
1223,2019-11-30,train,1,0,0.21121049,0.06629035829599444,0.13875042378453287
1223,2019-12-31,train,2,0,0.21121049,0.03312084071069855,0.12216566499188491
1224,2017-12-31,train,0,0,0.16982947,0.0023262729236221765,0.08607787291152956
1224,2018-03-31,train,54,1,0.8377466,0.9971413946743354,0.9174440074262791
1224,2018-04-30,train,84,1,0.8377466,0.9973344250238835,0.9175405226010531
1224,2018-05-31,train,87,1,0.8377466,0.9976328841716886,0.9176897521749556
1224,2018-06-30,train,0,0,0.19026673,0.027798331809523538,0.10903253010535381
1224,2018-07-31,train,26,0,0.17181152,0.02775134484743162,0.09978143295037291
1224,2018-08-31,train,0,0,0.1680637,0.006528846502156059,0.08729627335064163
1224,2018-09-30,train,0,0,0.16864206,0.006473968715221678,0.08755801384188285
1224,2018-10-31,train,0,0,0.16864206,0.006473968715221678,0.08755801384188285
1224,2018-11-30,train,0,0,0.16864206,0.007116769373917634,0.08787941417123082
1224,2018-12-31,train,0,0,0.16864206,0.008324497540780112,0.08848327825466205
1224,2019-01-31,train,0,0,0.18633975,0.00647040531210632,0.09640507809903488
1224,2019-02-28,train,0,0,0.16864206,0.012550106668540869,0.09059608281854244
1224,2019-03-31,train,0,0,0.16864206,0.012550106668540869,0.09059608281854244
1224,2019-04-30,train,0,0,0.16864206,0.014206695936773414,0.09142437745265872
1224,2019-05-31,train,0,0,0.16864206,0.011612327524587858,0.09012719324656593
1224,2019-06-30,train,0,0,0.16864206,0.008839319288144897,0.08874068912834446
1224,2019-07-31,train,0,0,0.16864206,0.009020156971896691,0.08883110797022035
1224,2019-08-31,train,0,0,0.16864206,0.007197529991324252,0.08791979447993413
1224,2019-09-30,train,0,0,0.16864206,0.007197529991324252,0.08791979447993413
1224,2019-10-31,train,0,0,0.16864206,0.00850310938970244,0.08857258417912323
1224,2019-11-30,train,0,0,0.16864206,0.008033316221363395,0.0883376875949537
1224,2019-12-31,train,0,0,0.16864206,0.008033316221363395,0.0883376875949537
1227,2018-06-30,train,0,0,0.1830784,0.007833214744647942,0.09545580404237936
1227,2018-08-31,train,0,0,0.18346347,0.015382604532145629,0.09942303683991391
1227,2018-11-30,train,0,0,0.18306623,0.014969411756166576,0.09901782287437158
1227,2018-12-31,train,0,0,0.18306623,0.010492280118204942,0.09677925705539077
1227,2019-06-30,train,0,0,0.18306623,0.013758434258184156,0.09841233412538038
1227,2019-10-31,train,0,0,0.20083807,0.018166646473484833,0.10950236028079073
1227,2019-12-31,train,0,0,0.20083807,0.01967862768984052,0.11025835088896857
1286,2017-12-31,val,0,0,0.1649145,0.0008004010973961907,0.0828574523954884
1286,2018-03-31,val,0,0,0.1649145,0.004536730545702057,0.08472561711964134
1286,2018-09-30,val,0,0,0.16760673,0.009288327726802461,0.08844752700779897
1286,2019-03-31,val,0,0,0.19598904,0.008828829814623552,0.10240893616757331
1286,2019-11-30,val,0,0,0.19598904,0.009191391057263765,0.10259021678889342
1286,2019-12-31,val,0,0,0.19598904,0.009191391057263765,0.10259021678889342
1290,2018-03-31,train,0,0,0.1649145,0.0026423553182725198,0.08377842950592658
1290,2018-08-31,train,57,1,0.8377466,0.9979153412082884,0.9178309806932555
1290,2018-09-30,train,0,0,0.19404475,0.0094181408168997,0.10173144736300536
1290,2018-10-31,train,0,0,0.19469157,0.010200333888886354,0.10244595125096936
1290,2018-11-30,train,25,0,0.19469157,0.012539566325759666,0.10361556746940602
1290,2018-12-31,train,56,1,0.8377466,0.9986258583872858,0.9181862392827542
1290,2019-01-31,train,26,0,0.25668737,0.028745990859715048,0.1427166818913062
1290,2019-02-28,train,23,0,0.19460756,0.03989534428193187,0.11725145007408666
1290,2019-03-31,train,54,1,0.8377466,0.9990638760960477,0.9184052481371352
1290,2019-04-30,train,56,1,0.8377466,0.998878948083927,0.9183127841310748
1290,2019-05-31,train,87,1,0.8377466,0.9987986404667257,0.9182726303224742
1290,2019-06-30,train,117,1,0.8377466,0.9987986404667257,0.9182726303224742
1290,2019-07-31,train,148,1,0.8377466,0.9987986404667257,0.9182726303224742
1290,2019-08-31,train,0,0,0.19460756,0.022055195619441897,0.10833137574284167
1290,2019-09-30,train,0,0,0.18763977,0.016014830465157906,0.10182730167857809
1290,2019-10-31,train,0,0,0.18763977,0.014120631688345067,0.10088020229017168
1290,2019-11-30,train,0,0,0.18763977,0.013894601747200735,0.10076718731959951
1290,2019-12-31,train,0,0,0.18763977,0.014468480415649224,0.10105412665382375
1291,2018-03-31,train,0,0,0.1649145,0.0015009372193128003,0.08320772045644671
1291,2018-08-31,train,0,0,0.16760673,0.0037479837777571008,0.08567735503327628
1291,2019-03-31,train,0,0,0.16810887,0.006429394171846058,0.08726912989527591
1291,2019-05-31,train,11,0,0.16810887,0.007915442375531469,0.0880121539971186
1291,2019-08-31,train,42,1,0.8377466,0.9987660062687815,0.9182563132235021
1291,2019-09-30,train,72,1,0.8377466,0.9987660062687815,0.9182563132235021
1291,2019-10-31,train,103,1,0.8377466,0.9985980150714348,0.9181723176248286
1291,2019-11-30,train,133,1,0.8377466,0.9985980150714348,0.9181723176248286
1291,2019-12-31,train,164,1,0.8377466,0.9985980150714348,0.9181723176248286
1295,2018-08-31,train,0,0,0.16880141,0.0146218400489901,0.09171162601767055
1295,2018-10-31,train,0,0,0.1693818,0.017533449607686977,0.09345762346068859
1295,2018-12-31,train,0,0,0.1693818,0.056184006533281775,0.11278290192348597
1295,2019-05-31,train,27,0,0.16810887,0.00930445921719986,0.0887066624179528
1295,2019-06-30,train,0,0,0.16810887,0.00930445921719986,0.0887066624179528
1295,2019-07-31,train,27,0,0.16810887,0.007020909239107174,0.08756488742890646
1295,2019-08-31,train,27,0,0.16810887,0.0075536218919971705,0.08783124375535147
1295,2019-09-30,train,26,0,0.16810887,0.0075536218919971705,0.08783124375535147
1295,2019-10-31,train,0,0,0.16810887,0.005875622334933423,0.08699224397681958
1295,2019-11-30,train,0,0,0.16810887,0.006359246259225477,0.08723405593896562
1295,2019-12-31,train,27,0,0.16810887,0.007663310560220465,0.0878860880894631
1298,2018-10-31,train,0,0,0.17869954,0.007225591900548112,0.09296256500611741
1298,2019-08-31,train,0,0,0.1786209,0.014611432540045832,0.0966161686120563
1298,2019-09-30,train,0,0,0.17210318,0.0110393136089043,0.09157124754513285
1298,2019-10-31,train,0,0,0.17210318,0.008941907344116167,0.09052254441273878
1298,2019-11-30,train,25,0,0.17210318,0.008827085098412756,0.09046513328988708
1298,2019-12-31,train,56,1,0.8377466,0.9982889083704408,0.9180177642743317
1306,2018-06-30,train,54,1,0.8377466,0.9983311738108357,0.9180388969945292
1306,2018-07-31,train,85,1,0.8377466,0.9986811611273445,0.9182138906527836
1306,2018-08-31,train,0,0,0.18390372,0.014379974663309291,0.09914184930923185
1306,2018-09-30,train,0,0,0.18390372,0.013428954023795566,0.098666338989475
1306,2018-10-31,train,24,0,0.18350576,0.01399569590635258,0.09875072727475145
1306,2018-11-30,train,23,0,0.18350576,0.01749526031511973,0.10050050947913503
1306,2018-12-31,train,54,1,0.8377466,0.9994176843324146,0.9185821522553186
1306,2019-01-31,train,85,1,0.8377466,0.998961225199477,0.9183539226888499
1306,2019-02-28,train,113,1,0.8377466,0.9994894866080899,0.9186180533931563
1306,2019-03-31,train,144,1,0.8377466,0.9994894866080899,0.9186180533931563
1306,2019-04-30,train,174,1,0.8377466,0.9995607036456131,0.9186536619119179
1306,2019-05-31,train,205,1,0.8377466,0.9995292112163585,0.9186379156972906
1306,2019-06-30,train,0,0,0.18531553,0.02033280305090793,0.10282416876168672
1306,2019-07-31,train,24,0,0.18531553,0.016436335722157882,0.1008759350973117
1306,2019-08-31,train,55,1,0.8377466,0.9994455946878966,0.9185961074330596
1306,2019-09-30,train,85,1,0.8377466,0.9994455946878966,0.9185961074330596
1306,2019-10-31,train,116,1,0.8377466,0.9994455946878966,0.9185961074330596
1306,2019-11-30,train,146,1,0.8377466,0.999443962865186,0.9185952915217044
1306,2019-12-31,train,177,1,0.8377466,0.999443962865186,0.9185952915217044
1317,2017-11-30,train,0,0,0.1649145,0.0008004010973961907,0.0828574523954884
1317,2019-04-30,train,0,0,0.19598904,0.009686191361702873,0.10283761694111297
1317,2019-06-30,train,0,0,0.19598904,0.01036609816989454,0.1031775703452088
1317,2019-12-31,train,0,0,0.19598904,0.010083602488888014,0.10303632250470554
1319,2019-12-31,val,0,0,0.2078704,0.010593378382206807,0.10923188618683857
1346,2019-05-31,train,1,0,0.25759798,0.05940236138318071,0.15850017213331705
1346,2019-09-30,train,31,1,0.30371886,0.14105856399577957,0.22238871445676733
1346,2019-10-31,train,1,0,0.30371886,0.14002104288836772,0.2218699539030614
1346,2019-11-30,train,0,0,0.29262108,0.12485243169134223,0.2087367538991837
1346,2019-12-31,train,1,0,0.29262108,0.1430746086222933,0.2178478423646592
1363,2018-01-31,test,0,0,0.1649145,0.00042689738764351687,0.08267070054061207
1363,2019-08-31,test,26,0,0.20843917,0.012440723194822187,0.11043994725453085
1363,2019-09-30,test,0,0,0.20843917,0.01270659256327412,0.1105728819387568
1363,2019-10-31,test,26,0,0.22285046,0.015558225690086401,0.11920434126196292
1363,2019-11-30,test,56,1,0.8377466,0.9985616335369487,0.9181541268575857
1363,2019-12-31,test,56,1,0.8377466,0.9994979726677043,0.9186222964229636
1372,2018-05-31,val,0,0,0.1649145,0.0037386040571122216,0.08432655387534642
1372,2018-09-30,val,0,0,0.17809409,0.009974435928774866,0.09403426247999717
1372,2019-06-30,val,0,0,0.1786209,0.015037240310039028,0.0968290724970529
1372,2019-12-31,val,0,0,0.17210318,0.018806508600278774,0.09545484504082008
1387,2018-07-31,test,24,0,0.1823869,0.0062720059554136325,0.09432945545516196
1387,2018-08-31,test,55,1,0.8377466,0.9970662883223498,0.9174064542502862
1387,2018-09-30,test,54,1,0.8377466,0.9969204974494627,0.9173335588138427
1387,2018-10-31,test,54,1,0.8377466,0.997085946659243,0.9174162834187328
1387,2018-11-30,test,84,1,0.8377466,0.9979429156230576,0.9178447679006401
1387,2018-12-31,test,115,1,0.8377466,0.9984005722175117,0.9180735961978672
1387,2019-01-31,test,146,1,0.8377466,0.9960001538294544,0.9168733870038386
1387,2019-02-28,test,174,1,0.8377466,0.9987759852319952,0.918261302705109
1387,2019-03-31,test,205,1,0.8377466,0.9988791355349863,0.9183128778566045
1387,2019-04-30,test,235,1,0.8377466,0.9988791355349863,0.9183128778566045
1387,2019-05-31,test,266,1,0.8377466,0.9988498616659734,0.9182982409220981
1387,2019-06-30,test,296,1,0.8377466,0.9987674729866532,0.918257046582438
1387,2019-07-31,test,327,1,0.8377466,0.9987674729866532,0.918257046582438
1387,2019-08-31,test,358,1,0.8377466,0.998904954531818,0.9183257873550204
1387,2019-09-30,test,388,1,0.8377466,0.998904954531818,0.9183257873550204
1387,2019-10-31,test,419,1,0.8377466,0.998904954531818,0.9183257873550204
1387,2019-11-30,test,449,1,0.8377466,0.9987558556575711,0.9182512379178969
1387,2019-12-31,test,480,1,0.8377466,0.9987558556575711,0.9182512379178969
1388,2018-05-31,train,0,0,0.1649145,0.00550613285050131,0.08521031827204097
1388,2019-12-31,train,0,0,0.19598904,0.011991501347610282,0.10399027193406668
1408,2017-12-31,train,0,0,0.1649145,0.0003577571269971012,0.08263613041028886
1408,2018-06-30,train,0,0,0.1649145,0.0016764970413557013,0.08329550036746816
1408,2018-07-31,train,0,0,0.17794809,0.0033612237984055235,0.09065465562612385
1408,2019-04-30,train,0,0,0.18735293,0.008761610794041261,0.09805726816652899
1408,2019-08-31,train,0,0,0.18735293,0.010042031764295769,0.09869747865165625
1408,2019-11-30,train,0,0,0.2044821,0.015004932825159861,0.10974351313928357
1408,2019-12-31,train,0,0,0.2044821,0.01913570635626384,0.11180889990483556
1434,2017-12-31,test,0,0,0.1649145,0.00115753517819671,0.08303601943588867
1434,2018-05-31,test,0,0,0.1649145,0.005111071619474045,0.08501278765652734
1434,2018-10-31,test,0,0,0.23944359,0.01905458013116756,0.12924908270388563
1434,2019-08-31,test,26,0,0.31352082,0.170106844941168,0.24181383194495687
1434,2019-09-30,test,25,0,0.31352082,0.2594454100497104,0.28648311449922803
1434,2019-10-31,test,56,1,0.8377466,0.9988578755407505,0.9183022478594866
1434,2019-11-30,test,86,1,0.8377466,0.9986967108032604,0.9182216654907416
1434,2019-12-31,test,117,1,0.8377466,0.9986967108032604,0.9182216654907416
1443,2019-06-30,train,0,0,0.31352082,0.1587857904578524,0.23615330470329907
1443,2019-07-31,train,0,0,0.31352082,0.1587857904578524,0.23615330470329907
1443,2019-08-31,train,0,0,0.31352082,0.1946990933328526,0.2541099561407992
1443,2019-09-30,train,0,0,0.27586794,0.10350249846916035,0.18968521873226085
1443,2019-10-31,train,0,0,0.24892248,0.04243977370656639,0.14568112791973903
1443,2019-11-30,train,0,0,0.24892248,0.03543810148964803,0.14218029181127986
1443,2019-12-31,train,0,0,0.24892248,0.037076678076860124,0.1429995801048859
1444,2018-07-31,train,56,1,0.8377466,0.998564426902775,0.9181555235404988
1444,2018-08-31,train,87,1,0.8377466,0.9994824507011897,0.9186145354397062
1444,2018-09-30,train,117,1,0.8377466,0.99956451512207,0.9186555676501463
1444,2018-10-31,train,148,1,0.8377466,0.999571996546403,0.9186593083623129
1444,2018-11-30,train,178,1,0.8377466,0.9995597343985533,0.9186531772883879
1444,2018-12-31,train,209,1,0.8377466,0.9995448971512905,0.9186457586647565
1444,2019-01-31,train,240,1,0.8377466,0.999051631802039,0.9183991259901308
1444,2019-02-28,train,268,1,0.8377466,0.9995627260850238,0.9186546731316232
1444,2019-03-31,train,299,1,0.8377466,0.9995348636730689,0.9186407419256457
1444,2019-04-30,train,329,1,0.8377466,0.9995348636730689,0.9186407419256457
1444,2019-05-31,train,360,1,0.8377466,0.9995348636730689,0.9186407419256457
1444,2019-06-30,train,390,1,0.8377466,0.9994936691018061,0.9186201446400144
1444,2019-07-31,train,421,1,0.8377466,0.9994936691018061,0.9186201446400144
